12100
915	佩奇	4
2234	佳木斯	11
852	佳运	1
3941	佳音	3
7466	使命	3
2432	使徒	2
2035	使用	6
6882	侄儿	1
5923	侄女	1
3066	例会	2
8553	依	2
6931	依唱	1
10282	依据	1
4598	依旧	1
2480	依纯	1
6417	依高	1
292	侠	2
6407	侠女	1
9454	侠客行	1
1366	侦探	8
5786	侧	1
7502	侬	1
10262	侯佩岑	1
10608	侯宝林	1
9705	侯耀文	1
11084	侵权	1
8443	便	3
7794	便利店	1
638	便宜	18
9338	便捷	1
6552	俄文	1
4525	俄罗斯	6
1811	俄语	17
4403	俊	1
2695	俊杰	2
5475	保健院	1
4427	保养	2
4219	保卫	2
6808	保卫战	3
8710	保姆	1
8111	保存	2
10668	保安	1
1033	保定	20
8492	保护	2
10652	保持	1
10952	保持一致	1
4617	保持良好	1
4838	保温	5
4656	保百	1
6319	保鲜	2
8004	保龄球	1
9456	信号	1
1621	信息	9
8590	信息时代	1
5126	信条	1
9012	信用卡	3
8536	俩	2
6233	修	2
9052	修仙	1
361	修改	18
4903	修炼	2
6109	修理厂	1
5023	修罗	1
6951	俱乐部	2
7105	俺	2
6923	倍	1
488	倍速	23
4905	倒	1
2444	倒数	3
5254	倒车	1
7372	倘卖	1
5020	借	2
10934	借书	1
2707	倩女幽魂	2
8380	倾倒	1
7186	倾城	6
2177	假	2
8530	假如	1
10237	假小子	1
1880	假摔	1
6006	假日	2
5733	假期	2
8085	假装	1
5248	假话	1
1967	偏	19
5704	偏南风	1
2335	偏大	1
4375	偏差	1
7458	偏热	1
6702	偏离	1
8078	偏见	2
6137	偏高	2
778	做	58
7661	做梦	2
2470	做点	2
662	做饭	8
2116	停	5
8954	停工	2
179	停止	7
7094	停电	1
1304	停车费	1
3863	健康	16
6556	健康歌	1
7529	健康证	1
5881	健身	1
5095	健身房	7
5089	健身操	1
3152	偶像	6
535	偶像剧	46
10735	偶尔	1
9415	偷偷地	1
7978	傅如乔	1
4015	傅欣瑶	2
4551	傅淳	1
1870	傍晚	5
6780	傣族	1
4124	傣语	1
9322	储备金	1
73	催眠	2
8079	傲慢	2
8114	傻	1
6437	傻子	1
9174	傻瓜	2
1645	像	9
263	僵尸	7
1199	儿	9
9480	儿女	1
2893	儿子	6
1626	儿有	2
7364	儿次	1
9774	儿歌	1
3484	儿童	5
1373	儿童医院	2
139	儿童房	5
1148	儿童节	17
10240	元	1
1360	元宵	3
1344	元宵节	21
2329	元旦	14
6514	元气	1
1017	兄弟	7
10839	充满	2
5221	充电	7
7817	充电器	1
9896	兆头	1
9762	兆赫	1
458	先	10
10469	先例	1
5732	先导	1
2131	先生	7
6897	先给	1
9671	先遣	1
5459	先锋	4
6421	先锋派	1
2591	光	5
6046	光复节	2
10442	光头	1
7620	光好	1
2363	光影	1
7700	光明	1
3242	光棍节	1
9238	光洁	1
5569	光点	1
1482	光荣	4
1459	光辉	1
3374	克卜勒	1
7667	克拉	1
7966	克拉玛依	1
8398	兑换	1
7904	兔	1
7064	兔伤	1
8682	兖州	1
2065	党	1
9649	入戏	1
3879	入眠	1
10416	入睡	1
9359	入耳	1
5834	全	2
4675	全传	1
9125	全力	1
3542	全国	8
3700	全城	2
4379	全家	2
1744	全屋	7
8294	全文	1
6739	全新	1
8354	全明星	1
4149	全明星赛	2
10513	全民	1
4005	全球	8
296	全职	3
554	全部	37
9773	全部歌曲	1
9852	全都	1
6428	全集	1
9994	全面	1
7770	全食	1
1468	八	34
8091	八一	1
1714	八七	11
8706	八三	2
1349	八九点	11
7460	八佰	1
8375	八八九九	1
2142	八十年代	3
9101	八卦	1
1700	八卦新闻	1
9535	八四	1
6215	八度	1
10560	八日	1
4741	八旬	1
2740	八月	14
6950	八月份	1
8039	八步区	1
904	八点	52
4723	八点半	3
9412	八点钟	1
5104	八爪	1
7333	八集	1
5622	八零	1
9467	八项	1
2272	公主	6
1277	公主岭	3
1513	公交	19
8307	公交站	1
3594	公交线	1
5540	公交路线	1
3529	公交车	3
8218	公共	10
4623	公共汽车	1
8119	公厕	1
131	公司	26
1678	公园	14
7808	公子	2
11085	公害	1
2276	公寓	6
9252	公开	1
11092	公敌	1
7725	公案	1
9849	公民	2
7967	公益活动	2
9211	公认	1
5156	公里	1
4645	公馆	1
552	六	34
1149	六一	2
5964	六七	3
9578	六万	1
6218	六个	1
10553	六个月	1
9196	六五	4
8376	六六	1
6768	六十五	1
4772	六十年代	1
5160	六号	3
7007	六天	1
8820	六安	1
6045	六小龄童	1
5981	六张	1
9724	六日	2
1230	六月	14
675	六点	48
3944	六点二	4
2245	六点钟	1
6268	六级	1
3016	六组	2
2960	六零	3
1592	兰州	25
953	兰陵王	2
372	共	8
7545	共产党员	1
3577	共度	1
8683	共有	1
10630	共演	1
1308	关	17
2934	关上	22
2318	关了	6
264	关于	22
11007	关小	1
2368	关小到	2
5570	关山	1
391	关掉	60
4359	关晓彤	9
2419	关机	12
9879	关楚耀	1
4685	关注	5
7519	关火	1
885	关灯	3
10588	关系	2
7247	关羽	1
9769	关键词	1
1931	关门	5
278	关闭	67
930	兴义	2
7790	兴华	1
2472	兴奋	3
7561	兴庆	1
8362	兴趣	1
8772	兴趣班	1
7112	兵	2
8402	兵器	2
7437	其	3
9070	其中	3
3625	其他	6
9396	其他人	1
1548	其原	1
8444	其后	1
2722	其实	7
2908	具体	6
7582	养父	1
11036	养生	1
5752	养生堂	1
4041	养老院	2
8167	兼	1
4047	冀	1
2845	内	11
9055	内伤	1
5117	内地	4
7872	内容	3
10524	内敛	1
6016	内有	1
9953	内能	1
5086	内蒙	1
2451	内蒙古	6
896	内蒙古草原	1
6327	内衣	1
947	再	87
261	再响	5
3449	再回首	1
4090	再大点	1
10154	再存	1
8381	再度	1
4186	再建	4
8609	再放	1
4726	再来	1
1773	再次	3
6801	再续	1
10410	再聊	1
4386	再见	1
8761	再调	1
3231	再谈	1
3322	冒险类	4
2605	写	8
3633	写个	1
10160	写作	1
3435	军事	10
2494	军事博物馆	3
6394	军人	1
10494	军歌	1
6483	军营	1
3137	农博汇	1
211	农历	354
4318	农唱	1
7578	农场	2
6510	农夫	1
9839	农林	1
8941	农民	1
4666	农科	1
7153	农贸市场	1
9690	冠军	2
2673	冠军杯	1
5036	冠军赛	4
5886	冠英	1
3098	冬天	5
3282	冬奥会	1
1419	冬季	1
1864	冬猎	1
5696	冬至	4
2599	冬雨	1
4133	冯小刚	5
10742	冯岩	1
8711	冯巩	1
11090	冯德伦	1
5149	冯绍峰	2
2773	冰	2
5195	冰冻	2
9861	冰凉	1
2308	冰城	1
3606	冰展	1
4424	冰岛	2
5216	冰棍	1
10029	冰河	1
9231	冰河时代	1
3234	冰灯	1
426	冰箱	52
6276	冰镇	1
747	冰雪	1
739	冰雹	36
6235	冰鲜档	2
473	冲	3
5988	冲关	1
3702	冲浪	2
4549	决定	3
9487	决心	1
2727	决赛	6
2830	况技赛	1
791	冷	17
1976	冷不冷	4
7917	冷关	1
659	冷冻室	10
6317	冷时	1
4078	冷死	1
1771	冷气	2
9397	冷淡	1
802	冷空气	1
6216	冷藏	1
2106	冷藏室	14
11010	冷记	1
722	冷风	4
4919	冷鲜	2
11011	冻坏	1
4955	净化	1
382	净化器	39
10243	净水器	1
546	准备	47
1151	准时	3
11062	准确	1
5415	凉	1
3690	凉凉	2
4846	凉凉的	2
7441	凉生	1
7405	凌云壮志	1
474	凌晨	31
3203	减	2
8244	减小	1
10387	减少	1
4573	减慢	1
7258	减掉	1
10267	减肥	2
8076	凝视	1
229	几	201
2107	几个	27
5018	几了	5
9989	几分钟	1
8684	几列	1
8142	几句	1
247	几号	240
1647	几呀	5
7911	几场	2
189	几天	17
3607	几年	2
1195	几度	16
1002	几张	29
1262	几日	48
212	几时	2
387	几是	53
380	几月	203
2507	几月份	4
887	几条	8
6541	几来	1
728	几点	50
10918	几瓶	1
120	几级	5
3141	几趟	2
806	几路	2
2766	几部	2
7057	几集	1
1750	几首	14
7385	凡	1
4541	凡事	1
9423	凡人	1
433	凡华	1
8632	凡响	1
10298	凡尘	1
10631	凡有	1
1693	凤凰	17
7575	凤归	1
6145	凤求凰	1
7924	凯	2
5329	凯文	1
4072	凯达	1
1951	凶简	1
9273	凸显	1
4056	出	19
5398	出京	1
7986	出击	1
190	出去	17
1224	出去玩	4
453	出发	17
10002	出口	1
3442	出品	4
1608	出国	1
10842	出场费	1
11113	出家	1
6672	出山	1
4232	出差	8
4884	出席	3
312	出来	105
10791	出水	1
4992	出海	1
6842	出游	3
868	出演	38
528	出版	11
10684	出狱	1
1581	出现	29
4305	出生	1
8807	出租车	1
7205	出行	2
8557	出谋划策	1
8831	出身	1
2513	出道	4
8207	出镜	1
744	出门	23
1309	出门时	1
6366	出院	2
4561	击水	2
680	击败	2
7045	刀剑	1
9566	刀客	1
1751	刀郎	1
10702	刀锋	1
759	分	16
7473	分买	1
1633	分享	4
5090	分做	1
1439	分别	2
3849	分去	4
5905	分后	1
4893	分在	1
5932	分带	1
3673	分开	2
8101	分手	2
2294	分打	1
7334	分接	1
10831	分期付款	1
4473	分析	1
6728	分类	2
7839	分给	1
10657	分配	1
1808	分钟	47
7177	分陪	1
4836	分飞	3
653	切换	84
10798	切糕	1
6169	切题	1
10433	刊发	1
5497	刑侦	3
7909	刑法	1
10685	刑满释放	1
7127	划船	1
11056	列	1
3447	列表	6
814	列车	9
1463	刘	5
4794	刘亦菲	6
8058	刘佩琦	1
5719	刘佳	1
4676	刘兰芳	3
8621	刘可有	1
7830	刘嘉玲	2
10807	刘备	1
10399	刘大壮	1
3094	刘大夫	1
8168	刘子	1
2372	刘家	1
7546	刘少奇	1
10319	刘建华	1
1086	刘德华	9
8005	刘总去	1
3756	刘恺威	2
7680	刘惜	1
3362	刘敏涛	1
5743	刘旭佳	1
5458	刘旭晚	1
7014	刘昊然	1
1945	刘晓	2
7774	刘杨	1
4605	刘欢	1
2225	刘江	1
1624	刘沙	1
8331	刘洋	1
2180	刘浩存	2
1495	刘涛	6
8642	刘烨	1
9795	刘琮	2
10633	刘禹锡	1
8412	刘罗锅	1
4822	刘翔	3
7716	刘老根	1
6214	刘聪	3
6496	刘若英	2
7930	刘诗	3
1161	刘谦	3
8003	刘雯	1
10483	则	1
5191	刚	5
4175	刚刚	4
8799	刚发	1
9981	刚回到	1
3815	刚好	1
5982	刚才	4
3920	创业	3
2151	创作	7
156	创建	56
4926	创造	10
568	初	8
4356	初七	5
7130	初三	3
7530	初中	1
10464	初中生	1
3453	初九	3
2620	初五	14
7370	初代	1
1609	初八	2
3963	初六	7
7988	初学者	1
9538	初恋	1
1051	初爱	1
5587	初爱里	2
3299	删掉	6
8897	删选	1
555	删除	84
11121	利刃	1
1959	别	7
9400	别人	2
8062	别吻	1
2383	别忘了	12
2311	别想	1
3918	别的	3
2973	别离	1
2555	刮	21
8017	刮得	1
6429	刮过	1
184	刮风	20
1	到	599
5659	到任	1
9706	到场	3
3395	到家	3
1802	到底	17
8701	到浒关	1
6243	到达	3
5779	到鑫香	1
6224	制作	2
4722	制冷	6
1664	制定	22
8998	制成	1
6071	制暖	2
1746	制热	11
10039	制片	1
5965	刺客	2
2080	刺杀	3
3220	刺激	3
1859	刺猬	1
3730	刺眼	3
3608	刻有	1
7926	剂	1
10417	剃须刀	1
4231	前	13
6588	前三名	1
4282	前五	1
2606	前些年	1
10774	前传	1
6349	前半生	1
9604	前后	1
6914	前唐	1
1853	前天	29
1832	前年	4
8478	前日	2
4986	前期	3
10434	前男友	2
2731	前线	2
9117	前续播	1
1040	前面	6
1894	剑	3
8961	剑侠	1
10962	剑圣	1
5024	剑尊	1
4861	剑桥	1
9815	剑阁	1
10346	剥削	1
151	剧	83
5972	剧以	1
1756	剧叫	1
3143	剧场	11
4347	剧场版	2
1989	剧如懿传	1
6675	剧孙俪	1
207	剧小	2
4709	剧就行	1
1660	剧情	10
781	剧情片	10
5830	剧情简介	1
4773	剧把	1
5556	剧来	2
5802	剧甄	2
4192	剧皓	1
1269	剧看	2
9154	剧组	2
55	剧给	4
3993	剧续播	1
1943	剧能	3
8715	剧说	1
5365	剧请	1
7406	剧较	1
11049	剧院	1
7958	剧陪	1
1300	剧集	5
5501	剩	2
1560	剩下	2
1779	剩余时间	1
2929	剪头发	3
8188	剪影	1
2693	剪辑	3
6398	剪辑版	4
6791	副	1
8843	割	1
9126	力争	1
10906	力度	1
9880	力撑	1
5369	办	3
10100	办张	1
3614	办法	1
4216	办理	7
6004	功夫	3
9342	功效	1
654	功能	31
6790	加	3
3134	加大	1
5262	加州	2
10226	加工厂	1
4184	加强	2
1449	加拿大	2
1568	加时	1
3404	加油	3
5157	加油站	4
545	加湿器	20
5961	加点	1
2250	加热	7
5343	加班	2
4680	加祺	1
2808	加糖	1
9298	加纳	1
592	加速	2
8588	加雪	1
2862	动	3
3947	动作	5
1203	动作片	15
3637	动作类	3
6740	动力	1
4604	动听	2
3648	动感	5
8622	动机	1
297	动漫	175
5885	动漫画	1
4974	动物	8
222	动物园	6
2138	动画	3
3122	动画片	4
6031	动词	1
824	动车	60
10669	助手	1
553	助眠	3
10121	努力	2
1469	励志	6
3844	劲	2
2209	劳动节	19
1826	势力	2
10705	势必	1
7448	勃朗特	1
6786	勇士	1
8072	勇敢	2
2031	勇气	2
5865	勇者	1
10563	勇者胜	1
10857	勒竹钟	1
10256	勒索	1
4619	勿扰	4
9612	包	1
1666	包头	5
6377	包子	1
9291	包容	1
5029	包括	4
10758	包月	1
6184	包袱	1
5585	包裹	1
7407	包青天	3
6654	化器	1
10283	化学	1
7820	北	4
104	北京	204
3776	北京人民广播电台	10
3595	北京动物园	1
2448	北京地区	1
3578	北京工人体育馆	1
8784	北京市	1
7517	北京故宫	1
8390	北京火车站	1
5449	北京电台	1
3884	北京西	1
6488	北京西站	1
9738	北冥	1
6175	北到	2
6973	北国	1
3315	北大	1
4307	北川	3
8133	北平	1
4961	北方	2
10589	北极	1
2815	北流	3
7559	北海	2
3062	北票	2
4255	北站	3
3558	北部	2
3592	北风	4
1122	匣	1
1781	区	7
7712	区之声	1
9819	区别	1
11081	区县	1
7497	医生	4
10868	医疗	1
1411	医院	17
10047	医院地址	1
7806	十	2
5087	十一	2
3666	十一点	4
9038	十三	1
9120	十九代	1
8948	十二	2
5499	十二月	1
2251	十二点	4
3819	十二生肖	3
5681	十五	7
7267	十五分钟	1
5143	十五号	2
920	十五天	1
1486	十全	1
330	十八	4
10932	十八分	1
6022	十八年	1
8139	十八点	1
5682	十六	1
4187	十分	15
5361	十分之一	1
1885	十分钟	14
1519	十号	3
2514	十周年	1
9463	十四号	1
10889	十场	1
2060	十堰	6
7079	十天	1
8287	十宗	1
6881	十年	1
11079	十年怕井绳	1
9212	十强	1
6037	十月	2
9450	十渡	1
1538	十点	32
8503	十点钟	4
5479	十米	2
4353	十里	5
2353	十面埋伏	2
8169	千	1
2228	千万	4
5720	千与千寻	2
9026	千千	1
7813	千卉	1
7423	千古	1
6839	千基百佬汇	1
4852	千玺	2
8924	千疮百孔	1
9281	千纸鹤	1
5974	千色	1
373	千里	8
4518	千骨	1
978	升	1
692	升到	2
3777	升旗	1
4591	升温	2
9582	升级包	1
4657	升贵	1
3323	升降	2
788	升高	13
4172	午休	6
9360	午后	1
5559	午夜	2
10000	午夜凶铃	1
1916	午是	1
3576	午睡	2
2694	午间	4
2769	午饭	3
7640	半	6
3400	半个	7
1464	半仙	2
4816	半决赛	4
4672	半去	2
4949	半喊	1
5217	半夜	1
2211	半小时	5
7602	半接	2
3183	半是	1
6017	半月	2
2324	半袖	2
5513	华为	2
9691	华丽	1
5488	华北地区	2
3521	华夏	11
10062	华安	1
4341	华山	1
3274	华晨	7
7316	华盛顿	1
6875	华联	1
10048	华西	1
2917	华语音乐	1
10313	华谊	1
5806	华顿	1
8067	卓依婷	1
3012	单	3
2164	单位	4
4962	单依晨	1
4233	单依纯	4
3020	单口相声	2
3779	单子	2
74	单曲	95
645	单独	1
8283	单田芳	4
6346	单纯	2
1444	单裤	1
6544	单褂	1
7116	单里	1
10305	卖	2
10693	卖些	1
10692	卖火柴	1
2854	南	7
8107	南三环	1
1037	南京	50
2675	南宁	5
6626	南安	1
10289	南宋	1
9424	南山	2
6457	南岸区	1
999	南平	2
10925	南开区	1
10336	南拳	1
2102	南方	3
399	南昌	22
9553	南派	1
650	南海	2
1858	南澳	1
5284	南瓜	2
3498	南站	4
8081	南粤	1
7012	南翔	1
1520	南路	4
5819	南边	5
4445	南通	6
10049	南门	1
1324	南阳	4
1565	南陵	1
2366	南风窗	2
5916	博亚	1
4491	博士	2
8583	博奥	1
9102	博客	1
2039	博洋快	1
1248	博物院	1
7518	博物馆	2
9053	卜昌伟易	1
10998	占领	1
3476	卡	3
4189	卡住	1
4156	卡农	3
8768	卡列尼	1
9665	卡哇伊	1
9430	卡拉	1
7287	卡路里	1
8158	卡通	7
10284	卡通动画	1
6999	卡雷拉斯	1
6200	卢旺达	1
5658	卢炎	1
6171	卢迪	2
5517	卧	3
331	卧室	28
5855	卧底	1
4973	卧铺票	5
3921	卫东	1
761	卫星	1
7436	卫星广播	2
3088	卫生间	3
2195	卫视	36
9881	卫诗	1
7901	印子	1
3209	印尼	2
5204	印度	5
9314	印记	1
7029	印象	2
1632	即刻	10
3097	即可	2
9969	即将	1
9561	却	3
4564	卷	2
6813	厅	2
3539	历	3
4262	历历	1
1543	历史	18
3256	历史剧	6
4931	历海	1
8579	历海后	1
2794	历险记	5
8546	厉害	1
9835	压力	2
4240	厕所	2
7761	厘米	1
3253	原	1
7359	原创	1
10071	原名	1
8230	原唱	1
8275	原因	2
5362	原来	4
8251	原着	1
7344	原色	1
8134	原著	4
7982	原谅	1
1299	厦门	24
1790	厨房	10
59	去	627
8122	去取	3
10155	去存	1
935	去学	1
3144	去市	1
878	去年	67
454	去往	54
707	去查	5
10477	去死吧	1
7685	去逛	1
3590	去阳	1
8461	去除	1
8853	县政府	1
7507	参与	1
132	参加	69
7635	参加考试	1
2054	参演	7
8534	参考	2
7835	参观	2
4697	又	14
10801	及	1
7351	及时	2
7657	友人	2
6180	双	1
4450	双十	1
3722	双城	3
8652	双城记	1
3205	双娇传	1
9725	双方	1
11128	双枪	1
6068	双模	1
7812	双生	1
7483	双眼皮	1
6886	双胞胎	1
10307	双色球	1
9499	双节	1
4039	双语	2
6253	双骄	2
2	双鸭山	3
2575	反	1
7313	反击	2
3783	反复	1
4958	反杀	1
4390	反贪	3
4770	反转	1
8898	反面	1
6238	反骗	1
1507	发	13
9386	发个	2
8896	发传单	1
5015	发小	1
11086	发展	1
2789	发工资	1
5832	发布	4
4402	发布会	3
9628	发店	1
3174	发往	1
5141	发消息	3
10478	发烧	1
6499	发热	1
1935	发现	4
2612	发生	14
9606	发电厂	1
8453	发短信	2
6540	发票	1
665	发红包	1
9447	发给	2
1166	发行	16
6737	发财	2
5411	发货	1
2061	发车	14
9556	发过来	1
8691	发高烧	1
9327	叔叔	2
1098	取	2
10250	取名	1
9047	取暖	2
353	取暖器	15
177	取消	42
3780	取票	1
9369	受	1
9127	受欢迎	1
8493	受法	1
8866	变	1
486	变化	24
3252	变化规律	1
6527	变奏曲	2
5924	变小	1
942	变异	1
3168	变形记	2
1384	变形金刚	4
8610	变得	1
5430	变成	1
427	变温	10
3546	变热	2
7383	变色龙	2
5851	变频	2
10161	口	1
1617	口才	1
9353	口气	1
303	口碑	2
6534	口腔	1
7034	口袋	1
10714	古	1
1052	古代	11
6106	古偶	1
2306	古典	17
861	古典音乐	18
1156	古剑	2
2296	古力	4
8104	古城	1
5358	古天乐	4
350	古尔邦节	3
8154	古巴	1
2348	古时候	1
3924	古曲	1
4944	古琴	1
6755	古琴曲	1
1675	古筝	11
2968	古筝曲	6
2285	古董	1
45	古装	13
1157	古装剧	34
4429	古装片	1
8572	古诗	9
4116	古风	12
6254	古龙	1
5705	句子	1
9865	句容	1
9128	另外	1
1138	只	15
9914	只不过	1
8295	只字不提	1
5853	只建	2
7632	只想	1
8605	只放	1
9633	只是	4
6201	只有	5
3289	只用	4
1034	只能	1
3602	只要	2
254	叫	55
10072	叫做	1
3009	叫醒	1
2977	可	8
234	可不可以	53
279	可以	574
3416	可可托海	3
3328	可否	6
9443	可吸入颗粒物	1
5179	可好	1
7184	可妮	1
10862	可怕	1
7089	可想	1
8189	可是	2
9305	可爱	1
10339	可爽	1
3368	可耻	1
629	可能	31
10605	可遇	1
519	台	72
8748	台上	1
8749	台下	1
10404	台主播	1
2964	台北	7
8821	台州	1
10470	台开	1
8620	台有	1
4314	台来	1
721	台湾	51
2505	台灯	16
6667	台看	1
2925	台调	1
830	台风	23
9937	史	1
10200	史上	1
7283	史密斯	1
9712	右	1
6894	叶	1
7393	叶一茜	1
9672	叶伟信	1
6633	叶倩文	1
5317	叶子	2
1871	叶惠美	3
2905	叶扬	1
8911	叶玉卿	1
7603	叶璇	1
4119	叶痕	1
937	叶纯	1
9488	叶问	1
3	号	547
7494	号九价	1
7282	号会	1
6217	号取	1
3169	号叫	7
3458	号手	4
8707	号码	4
8372	司机	1
6823	司空	1
6189	司藤	3
1730	司藤景	1
2190	叹郁	1
1784	吃	37
3795	吃喝玩乐	1
6683	吃土	1
5407	吃播	1
6205	吃放	1
6220	吃火锅	1
3056	吃药	10
1368	吃饭	17
8668	各位	2
1704	各省	1
9776	合	1
8369	合作	4
892	合唱	13
8927	合并	1
10869	合法	1
2581	合肥	22
1182	合辑	3
1593	合适	14
2357	合集	6
961	吉	1
4814	吉他	2
2361	吉克隽逸	3
7389	吉利	1
2436	吉林	13
10986	同台	1
3452	同学	4
7647	同学聚会	2
9718	同意	1
6975	同时	3
9308	同期	1
10254	同样	2
8095	同桌	1
1765	同祥	1
8611	同行	2
6657	同过	1
3767	同道中人	1
1236	名	13
7307	名为	2
10041	名人	1
438	名人堂	1
9264	名列	1
4751	名医	1
8899	名单	3
7102	名古屋	2
9645	名堂	1
5604	名字	5
10124	名导	1
5068	名曲	4
9572	名歌	1
7752	名片	1
8876	名称	2
831	后	87
9785	后人	1
8281	后关	1
7115	后响	2
746	后天	174
5818	后宫	1
7454	后开	1
6105	后期	1
6497	后来	3
2524	后裔	6
8623	后车	1
2641	向	5
7809	向北走	1
500	向往	8
7855	向菲	1
8208	吓	2
6591	吓人	2
1103	吕梁	1
3236	吕鲁波	1
4	吗	1551
5597	君	2
943	吞噬	2
1676	吟	2
9867	否认	1
75	吧	891
162	听	691
5044	听下	3
8274	听不懂	2
4668	听不清	1
3762	听不见	2
1946	听个	3
7490	听书	1
1766	听任	2
9514	听会	1
10677	听凤鸣	1
1427	听到	5
6101	听叶	1
7759	听叶痕	1
4096	听后	3
401	听听	91
5264	听听看	7
5903	听哈语	1
6741	听嘉雯	1
5875	听夏南	1
10016	听夏雪	1
2879	听婉莹	1
6438	听子君	1
6831	听安琪	1
10514	听小航	1
10549	听岳云鹏	1
8940	听得	1
10982	听得见	1
6422	听慧楠	1
9114	听懂	1
7572	听星	1
2534	听晓彤	1
6952	听晚	1
1134	听海	1
5859	听漫	1
8469	听用	1
6545	听的歌	2
8099	听相声	2
7306	听程	2
4889	听腐草	1
2931	听艺海	1
5109	听萨	1
7584	听行	1
9332	听话	1
3363	听说	8
2759	听课	1
2882	听轩	1
9898	听辰燃	1
4508	听过	1
6112	听首	3
5337	启动	5
2883	启示录	1
10956	启航	1
416	吴亦凡	3
8027	吴京	4
7705	吴俊圻	1
1139	吴倩	1
10033	吴倩演	1
9929	吴军	1
7003	吴刚	1
5075	吴勇	1
11029	吴君如	1
10454	吴大维	1
6065	吴奇隆	1
6277	吴孟超	1
304	吴宇森	1
3463	吴彦祖	2
5607	吴昕	3
4237	吴晓波	3
10643	吴樾	1
2254	吴江	1
2635	吴浪	1
2175	吴海	1
1286	吴涤	1
3901	吴磊	9
4576	吴磊演	4
7069	吴观	1
3599	吴谨言演	1
7070	吴雪兰	1
4206	吵	2
6583	吵架	1
6776	吸尘器	4
9316	吸引	4
775	吸油烟机	1
1035	吸血鬼	4
392	吹	11
3235	吹出来	1
4858	吹奏	1
4733	吹打乐	1
4800	吹风	4
5150	吹风机	3
3919	吻	3
5699	吻别	4
6889	吾	1
782	呀	104
9842	呆	1
7601	呆头呆脑	1
11075	呈现	1
4332	告	8
6278	告别仪式	1
2491	告白	4
4611	告知	2
273	告诉	308
1004	呐	2
8570	呐喊	1
322	呗	26
2790	员工	2
4181	呛	1
56	呢	611
2027	周	19
1025	周一	40
3562	周一围	1
1358	周三	46
8971	周九良	1
419	周二	31
1487	周五	43
7912	周会	3
9077	周伟琪	1
4159	周传雄	2
250	周六	58
4693	周六日	3
3868	周兴哲	1
879	周几	63
3917	周几呀	5
4870	周几是	5
3646	周几来	1
8591	周几查	1
4760	周几请	1
5857	周刊	1
10541	周到	1
2541	周口	1
274	周四	32
10953	周围	1
6935	周天	2
7968	周家	1
7777	周年	2
9669	周德东	1
8600	周扬	1
873	周日	46
1912	周星驰	14
157	周末	50
7596	周末版	1
1337	周杰伦	34
8128	周汶	1
8957	周浩晖	1
4630	周润发	5
1652	周深	11
3886	周深版	1
10296	周炫	1
4080	周笔畅	6
10393	周边	1
4841	周迅	2
6043	周震南	1
1387	味儿	1
5645	味道	3
1757	呵	1
10006	呵呵	1
10246	呼叫	1
625	呼吸	4
7317	呼和浩特	1
8846	命中注定	3
2095	命令	8
97	命运	2
354	咋	4
158	和	193
1517	和尚	2
39	和平	11
2589	和菲菲	1
3041	和谐	8
9151	咏	2
5363	咏怀	1
8946	咏柳	1
6102	咏梅	1
8836	咒怨	1
2785	咒术	2
8889	咖	1
7394	咖啡机	1
4419	咨询	5
9440	咨迅	1
11080	咬	1
11076	咬字	1
2152	咯	2
6987	咱	1
9548	咱们	3
8976	咱俩	1
5140	咸宁	1
8883	咸猪	1
5000	咸阳	2
5736	咸鱼	1
6872	咸鸭蛋	1
10935	咽喉	1
5045	品牌	2
3696	哆	2
506	哇	4
1245	哈	18
3686	哈利波	1
3423	哈哈	3
8904	哈奈特	1
5295	哈尔	3
1488	哈尔滨	41
8235	哈里斯	1
1561	哉	3
4478	响	1
3214	响起	4
2810	响铃	2
723	哎	2
6041	哎呀	2
10458	哒	1
9897	哔	1
7189	哔哩	1
3391	哟	8
10007	哥	1
7931	哥们	1
5544	哥伦比亚	1
8537	哥俩	1
5737	哥儿	1
1717	哥哥	2
5080	哥德	1
6609	哥斯拉	2
1882	哦	26
10244	哩	1
466	哪	34
1669	哪一天	16
2277	哪一条	3
2063	哪个	54
2483	哪些	19
9557	哪儿	2
6859	哪号	1
4991	哪吒	1
600	哪天	171
3298	哪天会	1
10534	哪天过	1
3882	哪条	8
4296	哪班	1
7989	哪见	1
2125	哪趟	19
3031	哪里	22
3485	哭	4
9239	哭戏	1
4337	哲学	1
2940	唉	2
6814	唐	1
7615	唐人	1
4584	唐人街	5
2358	唐伯虎	1
10233	唐吉坷德	1
4783	唐国强	1
3619	唐嫣	7
9641	唐家	3
4122	唐山	5
4381	唐山到	1
4396	唐山大	2
9457	唐山市	1
9232	唐探	1
8745	唐诗	1
6376	唛	1
1767	唢呐	1
9178	售价	2
5793	售票处	1
10080	售量	1
5098	唯	5
8919	唯一	2
8743	唯我独尊	1
10849	唯要	1
559	唱	89
3843	唱个	1
9213	唱功	1
2990	唱双	1
2066	唱支	1
1496	唱歌	50
2869	唱歌曲	4
9420	唱游	1
9876	唱片	3
2672	唱的歌	6
521	唱腔	1
9200	唱首	1
8750	唿	1
6139	商丘	1
6758	商业	2
5066	商人	1
2864	商务	9
5966	商厦	3
10488	商品	1
2970	商场	5
10517	商家	1
60	啊	378
973	啥	8
4485	啥时候	10
1074	啦	28
7942	啼	1
2010	喀什	4
6553	喀秋莎	1
5138	喂	1
7868	喂奶	1
